id,user_id,poll_question_id,poll_question_answer_id,freeform_response
299295,27566678,272,1125,
299515,27600677,279,1140,
299518,27600677,282,1153,
299519,27600677,275,1110,
299520,27600677,275,,
299521,27600677,285,1164,
299522,27600677,285,1169,
299523,27600677,285,,
299524,27600677,272,1125,
299749,27578676,279,1141,
300066,27619484,279,1140,
300069,27619484,282,1153,
300070,27619484,275,1110,
300071,27619484,275,,
300072,27619484,285,,
300073,27619484,272,1124,
300130,27545827,279,1141,
300133,27545827,282,1184,
300134,27545827,275,1114,
300135,27545827,275,,
300136,27545827,285,1164,
300137,27545827,285,1168,
300138,27545827,285,,
300139,27545827,272,1125,
300302,27653514,279,1183,
300305,27653514,282,1184,
300306,27653514,275,1110,
300307,27653514,275,,
300308,27653514,285,1168,
300309,27653514,285,1169,
300310,27653514,285,,
300311,27653514,272,1126,
300792,27679051,279,1141,
300795,27679051,282,1153,
300796,27679051,275,1114,
300797,27679051,275,,
300798,27679051,285,2179,
300799,27679051,285,,
300800,27679051,272,1123,
300866,27683229,279,1182,
300869,27683229,282,1150,
300870,27683229,275,1111,
300871,27683229,275,,
300878,27683229,285,1171,
300879,27683229,285,,ss.com
300880,27683229,272,1126,
300953,27684324,279,1141,
300956,27684324,282,1194,
300957,27684324,275,1110,
300958,27684324,275,,
300959,27684324,285,1168,
300960,27684324,285,1169,
300961,27684324,285,,
300962,27684324,272,1124,
301420,27780589,279,1141,
301423,27780589,282,1194,
301424,27780589,275,1110,
301425,27780589,275,,
301426,27780589,285,1169,
301427,27780589,285,,
301428,27780589,272,1125,
301501,27712553,279,1182,
301504,27712553,282,1150,
301505,27712553,275,1110,
301506,27712553,275,,
301507,27712553,285,1164,
301508,27712553,285,,
301509,27712553,272,1099,
301545,27748597,279,1141,
301548,27748597,282,1153,
301549,27748597,275,1110,
301550,27748597,275,,
301551,27748597,285,1168,
301552,27748597,285,2181,
301553,27748597,285,,
301554,27748597,272,1124,
301767,27784356,279,1183,
301770,27784356,282,1153,
301772,27784356,275,,"i was a previous seller, Ebay sales have dropped dramatically"
301773,27784356,285,1169,
301774,27784356,285,,
301775,27784356,272,1126,
302016,27787812,279,1141,
302019,27787812,282,1184,
302020,27787812,275,1110,
302021,27787812,275,,
302022,27787812,285,,
302023,27787812,272,,
302227,27817365,279,1183,
302230,27817365,282,1152,
302231,27817365,275,1114,
302232,27817365,275,,
302233,27817365,285,1169,
302234,27817365,285,,
302235,27817365,272,1126,
302704,27864363,279,1140,
302707,27864363,282,1153,
302708,27864363,275,1110,
302709,27864363,275,,
302710,27864363,285,1169,
302711,27864363,285,,
302712,27864363,272,1099,
302788,27887120,279,1182,
302791,27887120,282,1150,
302792,27887120,275,1114,
302793,27887120,275,,
302794,27887120,285,1169,
302795,27887120,285,,
302796,27887120,272,1125,
302818,27868183,279,1183,
302821,27868183,282,1184,
302822,27868183,275,1114,
302823,27868183,275,,
302826,27868183,285,1171,
302827,27868183,285,,offline
302828,27868183,272,1104,
302838,27795558,279,1182,
302841,27795558,282,1150,
302842,27795558,275,1112,
302843,27795558,275,,
302844,27795558,285,1169,
302845,27795558,285,,
302846,27795558,272,1125,
303313,27901149,279,1183,
303316,27901149,282,1184,
303317,27901149,275,1110,
303318,27901149,275,,
303319,27901149,285,1164,
303320,27901149,285,,
303321,27901149,272,1104,
303349,27926329,279,1183,
303352,27926329,282,1184,
303353,27926329,275,1114,
303354,27926329,275,,
303355,27926329,285,1164,
303356,27926329,285,1166,
303357,27926329,285,,
303358,27926329,272,1103,
303370,27928416,279,1183,
303376,27928416,282,1150,
303377,27928416,275,1110,
303378,27928416,275,,
303379,27928416,285,2179,
303380,27928416,285,,
303381,27928416,272,1104,
303713,27916983,279,1182,
303716,27916983,282,1184,
303717,27916983,275,1110,
303718,27916983,275,,
303719,27916983,285,,just started selling
303720,27916983,272,1125,
303854,27965122,279,1183,
303857,27965122,282,1153,
303858,27965122,275,,More income
303859,27965122,285,2179,
303860,27965122,285,,
303861,27965122,272,1126,
303996,27934416,279,1140,
303999,27934416,282,1152,
304000,27934416,275,1111,
304001,27934416,275,1114,
304002,27934416,275,,
304003,27934416,285,1169,
304004,27934416,285,,
304005,27934416,272,1125,
304089,27943873,279,1183,
304092,27943873,282,1153,
304093,27943873,275,1110,
304094,27943873,275,,
304095,27943873,285,1168,
304096,27943873,285,1169,
304097,27943873,285,,
304098,27943873,272,1104,
304443,27990185,279,1183,
304446,27990185,282,1153,
304447,27990185,275,1110,
304448,27990185,275,,
304449,27990185,285,1169,
304450,27990185,285,2181,
304451,27990185,285,,
304452,27990185,272,1125,
304643,28026521,279,1141,
304646,28026521,282,1153,
304647,28026521,275,1111,
304648,28026521,275,,
304649,28026521,285,1169,
304650,28026521,285,1170,
304651,28026521,285,,
304653,28026521,272,1124,
304782,22994196,279,1183,
304785,22994196,282,1153,
304786,22994196,275,1114,
304787,22994196,275,,
304788,22994196,285,1168,
304789,22994196,285,1169,
304790,22994196,285,,
304791,22994196,272,1103,
305069,28032241,279,1183,
305072,28032241,282,1153,
305073,28032241,275,1111,
305074,28032241,275,1114,
305075,28032241,275,,
305076,28032241,285,1169,
305077,28032241,285,,
305078,28032241,272,1103,
305228,18919782,279,1141,
305231,18919782,282,1153,
305232,18919782,275,1111,
305233,18919782,275,,
305234,18919782,285,1169,
305235,18919782,285,2181,
305236,18919782,285,,
305237,18919782,272,1126,
305496,27967490,279,1182,
305499,27967490,282,1184,
305500,27967490,275,1111,
305501,27967490,275,,
305502,27967490,285,1164,
305503,27967490,285,1170,
305504,27967490,285,,
305505,27967490,272,1124,
305841,28111758,279,1182,
305845,28111758,282,1194,
305846,28111758,275,1110,
305847,28111758,275,,
305848,28111758,285,1170,
305849,28111758,285,,
305850,28111758,272,1124,
305954,28094266,279,1183,
305961,28094266,282,1153,
305962,28094266,275,1110,
305963,28094266,275,,
305968,28094266,285,1169,
305969,28094266,285,2179,
305970,28094266,285,,
305974,28094266,272,1104,
306186,28155044,279,1140,
306189,28155044,282,1149,
306190,28155044,275,1110,
306191,28155044,275,,
306192,28155044,285,1169,
306193,28155044,285,,
306194,28155044,272,1099,
306968,28195151,279,1141,
306971,28195151,282,1153,
306972,28195151,275,,Extremely unhappy with EBay and their policies and precedures. Looking for other medium and formats
306973,28195151,285,1168,
306974,28195151,285,2179,
306975,28195151,285,,
306976,28195151,272,1126,
307093,28233906,279,1183,
307097,28233906,282,1184,
307099,28233906,275,1110,
307100,28233906,275,,
307103,28233906,285,1171,
307104,28233906,285,,
307107,28233906,272,1103,
307327,28242513,279,1141,
307330,28242513,282,1153,
307331,28242513,275,1110,
307332,28242513,275,,
307333,28242513,285,1169,
307334,28242513,285,,friends
307335,28242513,272,1104,
307741,28298966,279,1183,
307744,28298966,282,1194,
307745,28298966,275,,E
307746,28298966,285,1169,
307747,28298966,285,,
307748,28298966,272,1103,
307776,28294183,279,1183,
307779,28294183,282,1150,
307780,28294183,275,1110,
307781,28294183,275,,
307782,28294183,285,1169,
307783,28294183,285,1171,
307784,28294183,285,,
307785,28294183,272,1126,
307795,28231846,279,1183,
307798,28231846,282,1150,
307799,28231846,275,1110,
307800,28231846,275,,
307801,28231846,285,1169,
307802,28231846,285,,
307803,28231846,272,1104,
308070,11205529,279,1183,
308073,11205529,282,1153,
308074,11205529,275,1112,
308075,11205529,275,,
308076,11205529,285,1168,
308077,11205529,285,1170,
308078,11205529,285,,
308079,11205529,272,1126,
308146,28323103,279,1141,
308149,28323103,282,1184,
308150,28323103,275,1110,
308151,28323103,275,,
308152,28323103,285,1166,
308153,28323103,285,1167,
308154,28323103,285,,
308155,28323103,272,1104,
308247,28319262,279,1141,
308250,28319262,282,1150,
308251,28319262,275,1115,
308252,28319262,275,,
308253,28319262,285,1169,
308254,28319262,285,1170,
308255,28319262,285,,
308256,28319262,272,1124,
308354,28329312,279,1183,
308362,28329312,282,1194,
308363,28329312,275,1114,
308364,28329312,275,,
308367,28329312,285,1168,
308368,28329312,285,1169,
308369,28329312,285,,
308371,28329312,272,1104,
308389,28249351,279,1182,
308392,28249351,282,1194,
308393,28249351,275,1110,
308394,28249351,275,1112,
308395,28249351,275,,
308396,28249351,285,1168,
308397,28249351,285,1169,
308398,28249351,285,,
308399,28249351,272,1125,
308441,28347204,279,1182,
308444,28347204,282,1194,
308445,28347204,275,1111,
308446,28347204,275,,
308447,28347204,285,1169,
308448,28347204,285,2179,
308449,28347204,285,,
308450,28347204,272,1104,
308517,28350745,279,1183,
308520,28350745,282,1153,
308521,28350745,275,,"Experimentation, seeking to not be reliant on the big A"
308522,28350745,285,1168,
308523,28350745,285,1166,
308524,28350745,285,,
308525,28350745,272,1126,
308550,28261312,279,1183,
308553,28261312,282,1150,
308554,28261312,275,1110,
308555,28261312,275,1111,
308556,28261312,275,1112,
308557,28261312,275,1113,
308558,28261312,275,1114,
308559,28261312,275,1115,
308560,28261312,275,,
308561,28261312,285,1164,
308562,28261312,285,1168,
308563,28261312,285,,
308564,28261312,272,1104,
308619,28359835,279,1141,
308622,28359835,282,1184,
308623,28359835,275,1112,
308624,28359835,275,,
308625,28359835,285,,
308626,28359835,272,1103,
308727,28373145,279,1182,
308730,28373145,282,1194,
308731,28373145,275,1110,
308732,28373145,275,,
308733,28373145,285,1169,
308734,28373145,285,1170,
308735,28373145,285,,
308736,28373145,272,1124,
308955,28376040,279,1141,
308961,28376040,282,1194,
308962,28376040,275,1110,
308963,28376040,275,,
308964,28376040,285,1171,
308965,28376040,285,,
308966,28376040,272,1124,
308990,28374180,279,1182,
308993,28374180,282,1194,
308994,28374180,275,1114,
308995,28374180,275,,
308996,28374180,285,1170,
308997,28374180,285,1167,
308998,28374180,285,,
308999,28374180,272,1125,
309027,28268056,279,1182,
309030,28268056,282,1194,
309031,28268056,275,1110,
309032,28268056,275,,
309033,28268056,285,,tradera
309034,28268056,272,1104,
309141,28278758,279,1183,
309144,28278758,282,1152,
309145,28278758,275,1110,
309146,28278758,275,,
309147,28278758,285,1168,
309148,28278758,285,1169,
309149,28278758,285,,
309150,28278758,272,1104,
309283,28404495,279,1182,
309286,28404495,282,1184,
309287,28404495,275,1110,
309288,28404495,275,,
309289,28404495,285,1169,
309290,28404495,285,,
309291,28404495,272,1125,
309451,28394893,279,1182,
309454,28394893,282,1152,
309455,28394893,275,1110,
309456,28394893,275,,
309457,28394893,285,1170,
309458,28394893,285,,
309459,28394893,272,1103,
309471,28422060,279,1141,
309479,28422060,282,1152,
309480,28422060,275,1110,
309481,28422060,275,,
309482,28422060,285,1169,
309483,28422060,285,1170,
309484,28422060,285,,
309485,28422060,272,1125,
309825,28374344,279,1183,
309828,28374344,282,1153,
309829,28374344,275,,
309830,28374344,285,1168,
309831,28374344,285,,
309832,28374344,272,1104,
309915,28445947,279,1141,
309918,28445947,282,1153,
309919,28445947,275,1110,
309920,28445947,275,,
309921,28445947,285,2181,
309922,28445947,285,,
309923,28445947,272,1125,
310137,28388318,279,1141,
310140,28388318,282,1150,
310141,28388318,275,1110,
310142,28388318,275,,
310143,28388318,285,1171,
310144,28388318,285,2179,
310145,28388318,285,,
310146,28388318,272,1125,
310246,28455419,279,1182,
310249,28455419,282,1153,
310251,28455419,275,,facebook group recommendation
310252,28455419,285,1169,
310253,28455419,285,,
310256,28455419,272,1125,
310593,28318009,279,1141,
310596,28318009,282,1194,
310597,28318009,275,1110,
310598,28318009,275,,
310599,28318009,285,1169,
310600,28318009,285,1170,
310601,28318009,285,,
310602,28318009,272,1125,
310621,28443828,279,1141,
310624,28443828,282,1153,
310625,28443828,275,1114,
310626,28443828,275,,
310627,28443828,285,1169,
310628,28443828,285,,
310629,28443828,272,1123,
310685,28488631,279,1141,
310688,28488631,282,1153,
310689,28488631,275,1110,
310690,28488631,275,,
310691,28488631,285,1169,
310692,28488631,285,,
310693,28488631,272,1126,
310761,28531119,279,1182,
310764,28531119,282,1152,
310765,28531119,275,1110,
310766,28531119,275,1111,
310767,28531119,275,,
310768,28531119,285,,DS
310769,28531119,272,1123,
310814,28470553,279,1141,
310817,28470553,282,1153,
310818,28470553,275,,Problems with other sites
310819,28470553,285,,
310820,28470553,272,1104,
310852,28548023,279,1183,
310855,28548023,282,1153,
310856,28548023,275,,I've been watching Bonanza and it was time
310857,28548023,285,1168,
310858,28548023,285,2179,
310859,28548023,285,,
310860,28548023,272,1104,
310991,28538034,279,1141,
310994,28538034,282,1150,
310995,28538034,275,1110,
310996,28538034,275,1114,
310997,28538034,275,,
310998,28538034,285,1168,
310999,28538034,285,1169,
311000,28538034,285,,
311001,28538034,272,1126,
311091,11395880,279,1141,
311094,11395880,282,1152,
311095,11395880,275,1110,
311096,11395880,275,,
311097,11395880,285,1168,
311098,11395880,285,1169,
311099,11395880,285,,
311100,11395880,272,1125,
311785,28516353,279,1141,
311788,28516353,282,1184,
311789,28516353,275,,
311790,28516353,285,,
311791,28516353,272,1125,
315827,28975800,279,1183,
315830,28975800,282,1153,
315831,28975800,275,1110,
315832,28975800,275,1111,
315833,28975800,275,,
315834,28975800,285,1168,
315835,28975800,285,,
315836,28975800,272,,$5+
315865,29027660,279,1182,
315868,29027660,282,1153,
315869,29027660,275,,Ecommercebytes.com
315870,29027660,285,1169,
315871,29027660,285,,
315872,29027660,272,1125,
315976,29164970,279,1141,
315979,29164970,282,1152,
315980,29164970,275,1110,
315981,29164970,275,1111,
315982,29164970,275,,dissatisfied with Ebay
315983,29164970,285,1164,
315984,29164970,285,1169,
315985,29164970,285,,
315986,29164970,272,1124,
316044,28933639,279,1183,
316047,28933639,282,1152,
316048,28933639,275,1111,
316049,28933639,275,,
316050,28933639,285,1170,
316051,28933639,285,,
316052,28933639,272,1104,
316389,29220420,279,1183,
316392,29220420,282,1194,
316393,29220420,275,1110,
316394,29220420,275,,
316395,29220420,285,2179,
316396,29220420,285,,
316397,29220420,272,1104,
316743,29293895,279,1141,
316746,29293895,282,1153,
316747,29293895,275,1114,
316748,29293895,275,,
316749,29293895,285,1169,
316750,29293895,285,,
316751,29293895,272,1125,
319462,29627223,279,1183,
319465,29627223,282,1153,
319466,29627223,275,1110,
319467,29627223,275,,
319468,29627223,285,1169,
319469,29627223,285,1166,
319470,29627223,285,,
319471,29627223,272,1126,
347201,29809351,279,1182,
347204,29809351,282,1194,
347205,29809351,275,1114,
347206,29809351,275,,
347215,29809351,285,1170,
347216,29809351,285,1167,
347217,29809351,285,,
347218,29809351,272,1126,
373405,30085326,279,1182,
373409,30085326,282,1152,
373411,30085326,275,1110,
373412,30085326,275,,
373413,30085326,285,1167,
373414,30085326,285,2179,
373415,30085326,285,,
373416,30085326,272,1124,
379722,30144839,279,1140,
379725,30144839,282,1194,
379726,30144839,275,1114,
379727,30144839,275,,
379728,30144839,285,1169,
379729,30144839,285,1170,
379730,30144839,285,,
379731,30144839,272,1123,
379856,30126769,279,1182,
379859,30126769,282,1194,
379860,30126769,275,1114,
379861,30126769,275,,
379862,30126769,285,1169,
379863,30126769,285,1171,
379864,30126769,285,,
379865,30126769,272,1099,
385903,30204899,279,1141,
385906,30204899,282,1153,
385907,30204899,275,1110,
385908,30204899,275,,
385909,30204899,285,1169,
385910,30204899,285,,
385911,30204899,272,1125,
385932,30243682,279,1141,
385935,30243682,282,1153,
385936,30243682,275,1110,
385937,30243682,275,1112,
385938,30243682,275,,
385939,30243682,285,1169,
385940,30243682,285,2179,
385941,30243682,285,,
385942,30243682,272,1103,
386015,30242383,279,1183,
386018,30242383,282,1153,
386019,30242383,275,,Ebay would not let me list Enfamil brand Baby Formulas in cans
386021,30242383,285,1164,
386022,30242383,285,1169,
386023,30242383,285,,
386025,30242383,272,1125,
388928,30570759,279,1182,
388931,30570759,282,1152,
388932,30570759,275,1110,
388933,30570759,275,,
388934,30570759,285,1169,
388935,30570759,285,1170,
388936,30570759,285,,
388937,30570759,272,1099,
390675,30767062,279,1141,
390678,30767062,282,1153,
390679,30767062,275,1111,
390680,30767062,275,1114,
390681,30767062,275,,
390682,30767062,285,1169,
390683,30767062,285,,eCrater
390684,30767062,272,1123,
390822,30770874,279,1183,
390831,30770874,282,1150,
390832,30770874,275,1110,
390833,30770874,275,,
390837,30770874,285,2179,
390838,30770874,285,,
390840,30770874,272,1104,
390885,30787834,279,1183,
390888,30787834,282,1153,
390889,30787834,275,,Ebay isnt what it used to be.
390890,30787834,285,1169,
390891,30787834,285,1170,
390892,30787834,285,,
390893,30787834,272,1126,
391161,30783031,279,1141,
391164,30783031,282,1153,
391165,30783031,275,1114,
391166,30783031,275,,
391167,30783031,285,1169,
391168,30783031,285,1170,
391169,30783031,285,,
391170,30783031,272,1124,
391522,30834730,279,1182,
391525,30834730,282,1150,
391526,30834730,275,1111,
391527,30834730,275,,
391528,30834730,285,1164,
391529,30834730,285,1169,
391530,30834730,285,,
391531,30834730,272,1125,
392947,30965117,279,1183,
392950,30965117,282,1153,
392951,30965117,275,1110,
392952,30965117,275,,
392953,30965117,285,1168,
392954,30965117,285,1170,
392955,30965117,285,,
392956,30965117,272,1125,
393020,30993719,279,1183,
393023,30993719,282,1153,
393024,30993719,275,1110,
393025,30993719,275,1111,
393026,30993719,275,,
393027,30993719,285,1169,
393028,30993719,285,1171,
393029,30993719,285,,
393030,30993719,272,1103,
393198,31012070,279,1183,
393201,31012070,282,1150,
393202,31012070,275,1110,
393203,31012070,275,,
393204,31012070,285,1169,
393205,31012070,285,,
393206,31012070,272,1126,
393373,30959101,279,1183,
393376,30959101,282,1153,
393377,30959101,275,1114,
393378,30959101,275,,
393379,30959101,285,1170,
393380,30959101,285,2179,
393381,30959101,285,,
393382,30959101,272,1126,
393752,31100224,279,1183,
393755,31100224,282,1149,
393756,31100224,275,1111,
393757,31100224,275,,
393758,31100224,285,1169,
393759,31100224,285,1171,
393760,31100224,285,,
393761,31100224,272,1104,
394085,31138319,279,1182,
394088,31138319,282,1153,
394089,31138319,275,,"Info I found on AnthingSportsman.com, I think."
394090,31138319,285,1168,
394091,31138319,285,1169,
394092,31138319,285,,
394093,31138319,272,1125,
394245,31168174,279,1183,
394248,31168174,282,1150,
394249,31168174,275,1114,
394250,31168174,275,,
394251,31168174,285,1169,
394252,31168174,285,1170,
394253,31168174,285,,
394254,31168174,272,1126,
394513,16157666,279,1182,
394516,16157666,282,1194,
394517,16157666,275,,P
394518,16157666,285,1168,
394519,16157666,285,1170,
394520,16157666,285,,
394521,16157666,272,1125,
394704,31170941,279,1141,
394707,31170941,282,1152,
394708,31170941,275,1112,
394709,31170941,275,,
394710,31170941,285,1169,
394711,31170941,285,,
394712,31170941,272,1124,
395022,31278917,279,1183,
395025,31278917,282,1153,
395026,31278917,275,1110,
395027,31278917,275,,
395028,31278917,285,1164,
395029,31278917,285,1169,
395030,31278917,285,,
395031,31278917,272,1125,
395162,31175361,279,1183,
395165,31175361,282,1152,
395166,31175361,275,1110,
395167,31175361,275,,
395170,31175361,285,1171,
395171,31175361,285,2179,
395172,31175361,285,,
395173,31175361,272,1103,
395213,31268118,279,1140,
395216,31268118,282,1153,
395217,31268118,275,1110,
395218,31268118,275,1111,
395219,31268118,275,1114,
395220,31268118,275,,
395221,31268118,285,1169,
395222,31268118,285,,
395223,31268118,272,1099,
397212,31541626,279,1183,
397215,31541626,282,1153,
397216,31541626,275,1114,
397217,31541626,275,,
397218,31541626,285,1169,
397219,31541626,285,,
397220,31541626,272,,prefer not to say
397362,31547510,279,1183,
397365,31547510,282,1153,
397366,31547510,275,1112,
397367,31547510,275,,
397368,31547510,285,1169,
397369,31547510,285,1166,
397370,31547510,285,,
397371,31547510,272,1103,
397604,31097267,279,1182,
397607,31097267,282,1152,
397608,31097267,275,,HI
397609,31097267,285,1164,
397610,31097267,285,1169,
397611,31097267,285,,
397612,31097267,272,1103,
397706,31585772,279,1183,
397715,31585772,282,1184,
397716,31585772,275,1110,
397717,31585772,275,,
397722,31585772,285,1171,
397723,31585772,285,,
397725,31585772,272,1099,
398008,31579937,279,1183,
398011,31579937,282,1152,
398012,31579937,275,1114,
398013,31579937,275,,
398014,31579937,285,1168,
398015,31579937,285,1169,
398016,31579937,285,,
398017,31579937,272,1126,
398059,31594453,279,1183,
398062,31594453,282,1152,
398063,31594453,275,1112,
398064,31594453,275,,
398065,31594453,285,1169,
398066,31594453,285,1170,
398067,31594453,285,,
398068,31594453,272,1125,
398248,31648722,279,1183,
398251,31648722,282,1184,
398254,31648722,275,1110,
398255,31648722,275,,
398258,31648722,285,1164,
398259,31648722,285,1169,
398260,31648722,285,,
398263,31648722,272,1126,
398886,28802830,279,1183,
398889,28802830,282,1153,
398890,28802830,275,,Looking for additional venues and fed up with eBay
398891,28802830,285,1169,
398892,28802830,285,2179,
398893,28802830,285,,
398894,28802830,272,,"aiming to meet and exceed eBay sales of $10,000/mo"
400214,31970339,279,1182,
400217,31970339,282,1194,
400218,31970339,275,1110,
400219,31970339,275,1111,
400220,31970339,275,,
400221,31970339,285,1169,
400222,31970339,285,1167,
400223,31970339,285,,
400224,31970339,272,1125,
400360,31916402,279,1140,
400363,31916402,282,1152,
400364,31916402,275,1110,
400365,31916402,275,1111,
400366,31916402,275,1114,
400367,31916402,275,,
400368,31916402,285,1169,
400369,31916402,285,,
400370,31916402,272,1099,
400647,32047932,279,1183,
400650,32047932,282,1152,
400651,32047932,275,1111,
400652,32047932,275,,
400653,32047932,285,1169,
400654,32047932,285,2179,
400655,32047932,285,,
400656,32047932,272,1104,
400668,32014405,279,1182,
400671,32014405,282,1153,
400672,32014405,275,1112,
400673,32014405,275,,"friend found it, then I did online research"
400674,32014405,285,1169,
400675,32014405,285,1166,
400676,32014405,285,,
400677,32014405,272,1126,
400902,32052299,279,1182,
400905,32052299,282,1153,
400906,32052299,275,,"Unhappy with the fees on eBay, especially store rate increases mid-year."
400907,32052299,285,1169,
400908,32052299,285,2181,
400909,32052299,285,,
400910,32052299,272,1099,
400944,31938841,279,1182,
400947,31938841,282,1153,
400948,31938841,275,1110,
400949,31938841,275,,
400950,31938841,285,,Rakuten
400951,31938841,272,1126,
401402,32095213,279,1141,
401405,32095213,282,1153,
401406,32095213,275,1111,
401407,32095213,275,,
401408,32095213,285,1169,
401409,32095213,285,,
401410,32095213,272,1099,
401439,32125474,279,1141,
401442,32125474,282,1153,
401445,32125474,275,1115,
401446,32125474,275,,
401449,32125474,285,1169,
401450,32125474,285,1170,
401451,32125474,285,,
401453,32125474,272,1126,
401701,30488404,279,1141,
401704,30488404,282,1153,
401705,30488404,275,1111,
401706,30488404,275,,
401707,30488404,285,1169,
401708,30488404,285,1170,
401709,30488404,285,,
401710,30488404,272,1126,
401922,31122690,279,1183,
401925,31122690,282,1149,
401926,31122690,275,1110,
401927,31122690,275,1111,
401928,31122690,275,1114,
401929,31122690,275,,
401930,31122690,285,1164,
401931,31122690,285,1169,
401932,31122690,285,,
401933,31122690,272,1103,
403702,32446090,279,1141,
403705,32446090,282,1153,
403706,32446090,275,,Ecommerce Bytes
403707,32446090,285,1169,
403708,32446090,285,,
403709,32446090,272,1104,
404113,32521597,279,1182,
404116,32521597,282,1184,
404117,32521597,275,1114,
404118,32521597,275,,
404119,32521597,285,1164,
404120,32521597,285,1166,
404121,32521597,285,,
404122,32521597,272,1104,
405071,32605388,279,1183,
405075,32605388,282,1194,
405076,32605388,275,1111,
405077,32605388,275,,
405078,32605388,285,1168,
405079,32605388,285,1169,
405080,32605388,285,,
405081,32605388,272,1104,
405883,32811746,279,1182,
405886,32811746,282,1152,
405887,32811746,275,1111,
405888,32811746,275,,
405889,32811746,285,1168,
405890,32811746,285,1169,
405891,32811746,285,,
405892,32811746,272,1125,
406129,32807470,279,1141,
406132,32807470,282,1184,
406133,32807470,275,1110,
406134,32807470,275,,
406135,32807470,285,,
406136,32807470,272,1099,
406684,32926505,279,1183,
406690,32926505,282,1150,
406691,32926505,275,,I have another Bonanza booth where I sell a  little bit of everything and Really like it.
406692,32926505,285,1164,
406693,32926505,285,1169,
406694,32926505,285,,
406695,32926505,272,1125,
406725,32891875,279,1183,
406728,32891875,282,1153,
406729,32891875,275,1110,
406730,32891875,275,1114,
406731,32891875,275,,
406732,32891875,285,1169,
406733,32891875,285,1170,
406734,32891875,285,,
406735,32891875,272,1103,
407162,32985408,279,1183,
407165,32985408,282,1153,
407166,32985408,275,1110,
407167,32985408,275,1111,
407168,32985408,275,,
407169,32985408,285,1168,
407170,32985408,285,,Wayfair
407171,32985408,272,1126,
407586,33065287,279,1183,
407589,33065287,282,1184,
407590,33065287,275,1111,
407591,33065287,275,,
407592,33065287,285,1169,
407593,33065287,285,1170,
407594,33065287,285,,
407595,33065287,272,1104,
408069,33131280,279,1182,
408072,33131280,282,1184,
408073,33131280,275,1114,
408074,33131280,275,,
408075,33131280,285,2179,
408076,33131280,285,,
408077,33131280,272,1104,
408204,33122418,279,1183,
408207,33122418,282,1150,
408208,33122418,275,1114,
408209,33122418,275,,
408212,33122418,285,1168,
408213,33122418,285,,
408214,33122418,272,1103,
408320,33168157,279,1183,
408323,33168157,282,1194,
408324,33168157,275,1112,
408325,33168157,275,,
408326,33168157,285,1169,
408327,33168157,285,,
408328,33168157,272,1125,
408480,33201296,279,1183,
408483,33201296,282,1150,
408484,33201296,275,1110,
408485,33201296,275,,
408486,33201296,285,1164,
408487,33201296,285,1169,
408488,33201296,285,,
408489,33201296,272,1103,
408546,33184153,279,1141,
408549,33184153,282,1153,
408550,33184153,275,1114,
408551,33184153,275,,
408552,33184153,285,1170,
408553,33184153,285,,PINTEREST
408554,33184153,272,1125,
408750,33191078,279,1182,
408753,33191078,282,1149,
408754,33191078,275,,I use bonannza for my IT business and sales of Anti-virus and related products and services
408755,33191078,285,1166,
408756,33191078,285,,
408757,33191078,272,1104,
408857,33262723,279,1183,
408860,33262723,282,1152,
408861,33262723,275,,SCAVENGER LIFE
408862,33262723,285,1169,
408863,33262723,285,,
408864,33262723,272,1125,
408933,33250533,279,1182,
408936,33250533,282,1150,
408937,33250533,275,1114,
408938,33250533,275,,
408939,33250533,285,1168,
408940,33250533,285,2180,
408941,33250533,285,,
408942,33250533,272,1126,
409108,33291244,279,1182,
409111,33291244,282,1184,
409112,33291244,275,1110,
409113,33291244,275,,
409114,33291244,285,1166,
409115,33291244,285,,
409116,33291244,272,1126,
409353,33332915,279,1182,
409356,33332915,282,1184,
409357,33332915,275,1110,
409358,33332915,275,1111,
409359,33332915,275,,
409360,33332915,285,1164,
409361,33332915,285,,Yard Sale
409362,33332915,272,1125,
409494,33346149,279,1141,
409497,33346149,282,1194,
409498,33346149,275,,Expand to other platforms
409499,33346149,285,1170,
409500,33346149,285,,
409501,33346149,272,1125,
409511,33310766,279,1182,
409514,33310766,282,1184,
409515,33310766,275,1110,
409516,33310766,275,,
409517,33310766,285,1169,
409518,33310766,285,1170,
409519,33310766,285,,
409520,33310766,272,1103,
409681,33252198,279,1141,
409684,33252198,282,1184,
409685,33252198,275,1110,
409686,33252198,275,,
409687,33252198,285,1164,
409688,33252198,285,1167,
409689,33252198,285,,
409690,33252198,272,1124,
410268,33448354,279,1183,
410271,33448354,282,1153,
410272,33448354,275,1110,
410273,33448354,275,1111,
410274,33448354,275,1112,
410275,33448354,275,1113,
410276,33448354,275,1114,
410277,33448354,275,1115,
410278,33448354,275,,
410279,33448354,285,1168,
410280,33448354,285,1169,
410281,33448354,285,,
410282,33448354,272,,100000
410854,33514126,279,1182,
410857,33514126,282,1184,
410858,33514126,275,1110,
410859,33514126,275,,
410860,33514126,285,1169,
410861,33514126,285,1167,
410862,33514126,285,,
410863,33514126,272,1126,
411143,33544600,279,1183,
411146,33544600,282,1153,
411147,33544600,275,1111,
411148,33544600,275,1114,
411149,33544600,275,,
411150,33544600,285,1169,
411151,33544600,285,,
411152,33544600,272,1103,
411373,33603117,279,1141,
411376,33603117,282,1152,
