booth_id,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query
4782264,,6,,,
4832164,0,,,https://www.google.com/,
4832175,8,,,https://www.bonanza.com/listings/100-Lot-New-Department-Store-Earrings-Wholesale-Closeout-High-Value-100EAR/543646769?goog_pla=1&gpid=173784728461&keyword=&goog_pla=1&pos=1o3&ad_type=pla&gclid=CjwKCAiA767jBRBqEiwAGdAOr2PulN8GozpZDFielW4bLp91sgIerp3gVVH7Gk,
4832191,28,1,,https://lm.facebook.com/,
4832219,0,3,,https://www.google.com/,
4832224,0,,,https://www.google.com/,
4832225,4,,,Direct,
4832229,8,1,,Direct,
4832237,4,,,Direct,
4832258,7,6,,https://www.ecomdash.com/selling-vintage-clothes/,
4814744,,1,,,
4832261,0,,,Direct,
4832274,17,,,https://www.google.com/,
4832281,5,2,,https://www.baidu.com/link?url=zyLT4OTFKu76b6MNi8GtEDkp6gLkU8DE4kfnJLlSbFbUsKVFXKCZ8Fy4ZQm-coM5&wd=&eqid=f7ba0da100068ab5000000065c6cc9c1,
4832295,4,,,Direct,
4832269,,1,,,
4832305,0,,,https://www.google.com/,
4832325,17,1,,https://www.google.com/,
4799334,,2,,,
4832329,0,,,Direct,
4832332,4,,,Direct,
4832372,0,3,,https://www.google.com/,
4832392,0,,,Direct,
4832397,22,3,,Direct,
4757463,,3,,,
4832276,,3,,,
4832346,,6,,,
4832472,0,,,https://www.google.co.uk/,
4832473,4,3,,Direct,
4832506,4,1,,https://www.bonanza.com/,
4832557,22,,,Direct,
4832565,5,,,https://duckduckgo.com/,
4832567,4,,,Direct,
4832585,4,,,Direct,
4832594,4,1,,Direct,
4832597,4,,,Direct,bonanza
4832603,4,,,Direct,
4832618,0,,,https://www.google.com/,
4832632,,1,,,
4832639,17,1,,https://www.google.com.do/,
4832665,22,1,,Direct,
4832675,0,,,https://www.google.com/,
4832677,4,1,,Direct,
4832685,0,5,,https://www.google.com/,
4832697,22,4,,https://www.bonanza.com/listings/Black-Decker-Cordless-Charging-Cable-S003AQU1500015-For-HNV115J11/683662819?awc=6238_1550672472_1ad546745dee4ddb6876852e901692bf&utm_source=awin&utm_medium=cpa,
4832699,,1,,,
4832704,0,3,,https://www.google.com/,
4832714,4,,,Direct,
4832718,22,1,,Direct,
4832724,,1,,,
4832285,,3,,,
4832749,0,2,,https://www.google.com/,
4832761,4,3,,Direct,
4822398,,1,,,
4832782,0,,,https://www.google.com/,
4832786,0,,,https://www.google.com/,
4832803,0,,,https://www.google.co.id/,
4832787,,1,,,
4832815,8,,,Direct,
4832818,0,,,https://www.google.com/,
4832826,8,,,https://www.bonanza.com/listings/Prime-1-Studio-MMTFM-04-Bumblebee-Recast-Statue-Transformers-Dark-of-the-Moon/678864209?goog_pla=1,
4832832,0,1,,https://www.google.com/,
4832863,2,,,Direct,Marketplaces
4832883,4,4,,Direct,
4832804,,3,,,
4832892,7,,,https://www.youtube.com/,
4832897,4,,,Direct,
4832907,0,,,https://www.google.com/,
4153597,,6,,,
4832917,4,,,Direct,
4832918,0,,,Direct,
4832896,,3,,,
4832933,4,,,Direct,
4832942,0,6,,Direct,
4832947,8,,,https://www.google.com/,
4832964,4,,,Direct,
4832973,4,,,Direct,
4832984,0,1,,https://www.google.com/,
4832995,22,,,Direct,
4832999,7,3,,https://www.ionos.co.uk/digitalguide/online-marketing/online-sales/the-best-online-marketplaces-that-you-should-know/,
4833001,0,1,,https://www.google.com/,
4833002,4,,,Direct,
4833016,0,1,,https://www.google.com/,
4833018,4,,,Direct,
4833039,,1,,,
4833054,,1,,,
4833058,0,,,https://www.google.com/,
4833078,0,1,,https://www.google.co.uk/,
4833079,4,,,Direct,
4833064,,1,,,
4833086,8,,,https://m.bonanza.com/listings/ezekiel-elliott-autographed-jersey-jsa/673457962?goog_pla=1&gpid=341761184057&keyword=&goog_pla=1&pos=1o6&ad_type=pla&agid=55205887125&cid=1461727095&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CciDIvzPKBbjdGixVmrzkFA9PKHg-IgUzGojZn6LE5qO,
4833102,2,,,https://www.bing.com/,
4833106,7,,,http://www.giftitme.com/gift/bCZOF47jO60MhCbw/?env=5a76223d9b3219e38a3b3cd9e14cb741c15b7d3bbdac82ef4d0c8e87087c8a1032f70b187f40dbfecade9877dcd4357056be3d04f72d536b8c4e1fdebf7028a6c24ec6a0e6e1975f5acccca301a25d75e2c6c1abe8cb7da23b0a9eed29abaf998bbdbab5e993,
4833107,2,,,https://www.bing.com/search?q=bonaza&qs=n&form=QBRE&sp=-1&pq=bonaza&sc=8-6&sk=&cvid=78F02F3A66A04E1AB03E1AF240683201,
4833133,0,1,,Direct,
4833134,,1,,,
4833146,4,,,Direct,
4833142,,1,,,
4833147,,3,,,
4833157,4,,,Direct,
4833160,2,3,,https://www.bing.com/search?q=bonanza&FORM=EDGENA&refig=d8aec6d185ee45b3e64622d087326997,
4833167,0,1,,Direct,
4833176,0,,,https://www.google.com/,
4833179,0,,,https://www.bonanza.com/listings/Miracle-10-Leave-In-Product-10-Oz-Brand-New-/630496248?goog_pla=1&gpid=340094839411&keyword=&goog_pla=1&pos=1o3&ad_type=pla&gclid=Cj0KCQiAzKnjBRDPARIsAKxfTRC3XJyBPiE2-l6ozrm3ckkvz3xatvofsH6c4p80aepw2Exi8etZCC4aAhsSEALw_wcB,
4833185,0,6,,https://www.google.com/,
4833192,4,1,,Direct,
4833203,4,,,Direct,
4833214,4,1,,Direct,
1572505,,4,,,
4833230,0,3,,https://www.google.com/,
4833254,,6,,,
4818066,,1,,,
4833243,,1,,,
4833318,0,,,https://www.google.com/,
4833273,,1,,,
4833329,0,,,https://www.google.com/,
4833353,4,,,Direct,best market place to sell online
4833365,4,,,Direct,
4833364,,3,,,
4801903,,3,,,
4833401,7,,,https://paginaspara.net/vender-cosas/,
4833423,0,,,https://www.google.com/,
4833430,4,1,,Direct,
4833498,0,,,https://www.google.com/,
4833560,3,3,,Direct,Best sites to sell vintage
4833657,4,,,Direct,
4833694,4,,,Direct,
4833696,0,6,,https://www.google.com/,
4833701,4,,,Direct,
4833713,8,1,,https://www.google.com/,
4833711,,3,,,
4833719,17,1,,https://www.google.com/,
4833722,4,,,https://www.google.com/url?q=https%3A%2F%2Fwww.bonanza.com%2Fusers%2F37565777%2Factivate%3Factivation_code%3Dfdb87235da858a32316f47085b9c8bc03b4cad9b%26mail_tracker_link_id%3D65327723%26utm_campaign%3Dsignup_thanks%26utm_medium%3DNotifier%26utm_source%3De,
4833745,22,,,Direct,
4833753,4,5,,Direct,
4833782,4,,,Direct,
4833788,4,,,Direct,
4833791,4,,,Direct,
4833793,4,,,Direct,
4833803,22,,,Direct,
4833807,4,,,Direct,
4833790,,3,,,
4833818,0,2,,https://www.google.com/,
4833822,4,,,Direct,
4833827,4,3,,Direct,
4831929,,3,,,
4833839,0,,,https://www.google.com/,
4833858,0,,,https://www.google.com/,
4833872,0,5,,https://www.google.com/,
4833896,4,2,,Direct,
4833901,0,,,https://www.google.com/,
4833903,0,6,,https://www.google.com/,
4833910,4,,,Direct,
4833913,0,,,https://www.google.com/,
4833924,8,1,,https://www.google.com/,
4833944,0,,,https://www.google.com/,
4833948,17,1,,https://www.google.com/,
4833968,4,1,,Direct,
4833975,7,1,,https://www.ecomdash.com/selling-vintage-clothes/,
4833977,0,,,https://www.google.com/,
4753553,,1,,,
4834006,4,1,,Direct,Selling online
4834019,0,5,,https://www.google.com/,
4834024,8,1,,https://www.bonanza.com/listings/Maximus-Smart-Sicurezza-Domestica-Esterno-Luce-Lanterna-Videocamera-NEW1/681652917?goog_pla=1&gpid=137245888141&keyword=&goog_pla=1&pos=1o5&ad_type=pla&gclid=Cj0KCQiAtbnjBRDBARIsAO3zDl9uPn-1dGAZksPabrVKWiLf5CjoSngm4R1Zl7EX,
4834034,4,1,,Direct,
4834035,0,,,https://www.google.nl/,
4834017,,1,,,
4834083,7,,,https://www.tshirtgang.com/cp/settings/bonanza,
4834085,22,,,https://www.google.com/,
4834101,17,3,,https://www.google.com/,
4834149,4,1,,Direct,
4834153,4,1,,Direct,
4834155,0,,,https://www.google.com/,
4834156,4,,,Direct,
4834169,4,,,Direct,
4834176,8,,,Direct,
4834113,,1,,,
4834185,4,1,,Direct,
4834189,4,1,,Direct,
4834192,4,4,,Direct,
4834239,4,,,Direct,
4834243,0,2,,https://www.google.com/,
4834251,17,,,https://www.google.com/,
4834257,0,1,,Direct,
4834280,22,1,,http://ww2.siteplug.com/fly?enk=JoHmqca5j4kGuY+Jj7EGyeaZj4mmqQbBJoGmuabjJuOG,
4834299,8,1,,https://www.bonanza.com/listings/Remedios-Varo-Creation-of-the-birds-HD-print-on-canvas-wall-picture-36x28-/539011684?goog_pla=1&gpid=319078017749&keyword=&goog_pla=1&pos=1o6&ad_type=pla&gclid=EAIaIQobChMI4cD2j8bO4AIV9R6tBh20IA9fEAQYBiABEgL-OfD_BwE,
4834300,0,1,,https://www.google.com/,
4834337,8,6,,https://m.bonanza.com/listings/kylie-jenner-birthday-collection-hello-21-makeup-set-cosmetic-kit/661604344?goog_pla=1&variation_id=928967451&gpid=293946777986&keyword=&goog_pla=1&pos=1o1&ad_type=pla&gclid=EAIaIQobChMI4vuf7dTO4AIViaDsCh2bEQZqEAkYASABEgLMC_,
4426766,,1,,,
4834362,0,3,,https://www.google.com/,
4834368,4,6,,https://www.google.com/,
4834374,0,,,https://www.google.com/,
4834408,8,,,Direct,
4834465,0,5,,Direct,
4834472,4,,,Direct,
4806797,,1,,,
4834518,4,1,,Direct,
4834538,30,,,Direct,
4834567,0,5,,https://www.google.com/,
4834581,8,,,Direct,
4834578,,3,,,
4834601,8,,,https://www.bonanza.com/listings/1L-to-6L-220V-Portable-Intelligent-Oxygen-Generator-Concentrator-Nebulizer-Home/663273358?goog_pla=1&gpid=173784728461&keyword=&goog_pla=1&pos=1o1&ad_type=pla&gclid=Cj0KCQiA2L7jBRCBARIsAPeAsaO0BgBxns8O7DJ2dY9aZCZwuE4L1EoY4,
4834609,,3,,,
4834634,0,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwjRiKjVuM_gAhWLTd8KHcijCzYQFjAAegQIFxAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,Youtube
4834106,,4,,,
4821833,,1,,,
4834666,4,,,Direct,
4834668,0,1,,https://www.google.com/,youtube
4834686,4,,,Direct,
4834695,0,1,,https://www.google.com/,
4834700,,1,,,
4834709,0,,,Direct,
4834710,4,1,,Direct,
4834731,22,5,,https://www.thoughtco.com/best-places-for-online-antique-sales-784581?utm_source=emailshare&utm_medium=social&utm_campaign=mobilesharebutton2,
4834763,0,,,https://www.google.com/,
4834780,7,,,https://www.youtube.com/,
4834781,22,1,,Direct,
4834789,0,,,https://www.google.com/,
4834797,0,6,,https://www.google.com/,
4834801,0,,,https://www.google.com/,
4834810,4,,,Direct,
4834760,,2,,,
4834813,4,,,Direct,
4834819,4,6,,Direct,
4834793,,3,,,
4834831,8,,,Direct,
4834834,4,,,Direct,
4834837,0,2,,Direct,
4834847,3,,,Direct,
4834849,4,1,,Direct,
4834855,7,,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,
4834860,8,,,https://www.google.com/,
4834863,0,3,,https://www.google.com/,
4834874,17,3,,https://www.google.com/,
4834845,,3,,,
4834886,4,,,Direct,
4619048,,1,,,
4834919,0,1,,https://www.google.com/,
4834947,4,2,,Direct,
4834970,0,,,https://www.google.com/,
4834958,,1,,,
4834988,17,1,,https://www.google.com/,
4834971,,4,,,
4835009,0,,,https://www.google.com/,Selling handmade items online
4835014,,1,,,
4835055,17,,,https://www.google.com/,Alternative to Ebay
4835060,2,6,,https://www.bing.com/search?q=bonanza+site&form=EDGHPT&qs=PF&cvid=9ee57ae4c955444dbac810c919cfbe4c&cc=US&setlang=en-US&elv=AY3%21uAY7tbNNZGZ2yiGNjfMXMWPa%21twemhp7Z%21sIfJ5ffjCc16be29UyIjAu7UMbE%21N%2130UipNSZFqXsBelvZni0BdsncHvvoLvwp1u5Pos9,
4835072,4,1,,Direct,
4802953,,6,,,
4835077,0,1,,https://www.google.com/,
4835095,4,1,,Direct,
4835114,4,1,,Direct,
4835129,0,,,https://www.google.com/,
4835132,,1,,,
4835139,2,,,https://www.bing.com/search?q=bonanza.com&qs=HS&pq=bonanza&sc=8-7&cvid=94A896D5A6E94026A031BFA1087B5E65&FORM=QBRE&sp=1&ajf=10,Youtube
4835150,,1,,,
4835158,0,3,,https://www.google.com/,
4835169,8,6,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,
4835177,0,1,,https://www.google.com/,
4835190,17,,,https://www.google.com/,
4835192,22,1,,Direct,
4835205,0,3,,https://www.google.com/,
4835212,8,1,,https://www.google.com/,
4835241,8,1,,https://www.google.com.tr/,
4835258,17,,,https://www.google.com/,
4835262,0,1,,https://www.google.com/,
4835274,22,1,,Direct,
4835285,0,3,,https://www.google.com/,
4835331,17,,,https://www.google.com/,
4835333,22,,,Direct,
4835337,4,1,,Direct,
4835341,22,,,http://ww2.siteplug.com/fly?enk=B8kHuYbjJoHG4ybjxoEnuWbjJqmmgSeJBpmmwY+Jj6E%3D,
4835348,4,,,Direct,
4835439,4,1,,Direct,
4835459,4,1,,Direct,
4823872,,4,,,
4835467,7,1,,https://www.youtube.com/,
4835492,0,3,,https://www.google.com/,
4835493,4,,,Direct,
4835497,0,4,,https://www.google.com/,
4835512,0,1,,Direct,Facebook
4835519,4,1,,Direct,
3080192,,1,,,
4835523,22,,,Direct,
4835527,0,3,,https://www.google.com/,
4835536,4,1,,Direct,
4835570,4,1,,Direct,
4835576,4,1,,Direct,
4835573,,1,,,
4835598,0,,,https://www.google.com/,
4835609,4,,,Direct,
4835614,0,,,https://www.google.com/,
4835617,4,,,https://mail.qq.com/,
4835618,0,,,Direct,
4835631,3,,,Direct,
4835635,0,,,https://www.google.com/,
4112123,,1,,,
4835647,,1,,,
4835661,7,1,,https://yandex.ru/,alternative sales on ebay
4835675,4,,,Direct,
4835680,0,,,https://www.google.com/,
4835681,0,2,,https://www.google.com/,
4785079,,6,,,
3948107,,1,,,
4835753,0,,,https://www.google.com/,
4830271,,2,,,
4835756,4,,,Direct,
4835757,7,1,,https://realwaystoearnmoneyonline.com/sell-crafts-online-no-listing-fees/,
4835758,0,,,Direct,
4835772,,1,,,
4835747,,3,,,
4835782,7,,,https://www.practicalecommerce.com/ecommerce-marketplaces-worldwide,
4835783,0,6,,https://www.google.com/,
4835796,,1,,,
4835809,0,,,https://www.google.com/,
4835812,4,5,,Direct,
4835847,4,1,,Direct,
4835859,4,,,Direct,
4835882,2,1,,https://www.bing.com/,
4835884,4,,,Direct,google
4835912,8,,,Direct,
4835909,,1,,,
4835940,0,1,,https://www.google.com/,
4835946,,3,,,
4835963,17,,,https://www.google.com/,
4835968,8,1,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,
4835975,4,1,,Direct,
4835993,17,1,,https://www.google.com/,
4835996,22,1,,Direct,Better than eBay 
4766458,,1,,,
4836059,0,1,,https://www.google.com/,
4836082,4,1,,https://www.bonanza.com/site_help/basics/how_bonanza_works,
4836084,0,1,,https://www.google.com.vn/,
4836093,0,1,,https://www.google.com/,
4836097,0,1,,https://www.google.com.vn/,
4836113,0,3,,https://www.google.com/,market place
4836135,5,1,,https://r.search.yahoo.com/_ylt=AwrE186NJnJcA4MAR7LBGOd_;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1551013645/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2f/RK=2/RS=DcpVazCuFh4Sz__GsRUSCrrOVXM-,
4836186,17,1,,https://www.google.com/,
4836181,,3,,,
4836227,0,,,https://www.google.com/,
4836232,0,1,,https://www.google.com/,
4836238,0,1,,https://www.google.com.vn/,
4836239,0,1,,https://www.google.com/,
4836246,4,1,,Direct,
4836253,0,1,,https://www.google.com/,
4836262,4,3,,Direct,
4836279,4,1,,Direct,
4836283,0,1,,https://www.google.com.vn/,
4836313,17,,,https://www.google.com/,
4836317,0,,,Direct,
4836334,0,1,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwif-ajEhNTgAhVFMewKHZ63C4YQFjAAegQIGBAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,
4836337,0,3,,https://www.google.com/,
4836350,4,1,,Direct,
4836358,0,1,,https://www.google.com/,
4836363,0,1,,https://www.google.com/,
4836386,4,6,,Direct,
4836389,0,1,,https://www.google.com/,
4836421,0,3,,Direct,
4835949,,1,,,
4836429,0,1,,https://www.google.com/,
4836447,0,3,,https://www.google.com/,
4836470,0,1,,https://www.google.com/,
4836472,,1,,,
4836490,8,,,https://www.bonanza.com/listings/Young-Living-Lavender-15ml-Essential-oil-New-and-Sealed/645339560?goog_pla=1&gpid=76984044181&keyword=&goog_pla=1&pos=1o9&ad_type=pla&gclid=EAIaIQobChMI7qrvpsLU4AIVUL7ACh0JJA6mEAkYCSABEgLBSfD_BwE,
4836493,0,4,,https://www.google.com/,
4836499,,1,,,
4836511,4,,,Direct,
4836512,4,1,,Direct,
4836516,,1,,,
4836515,,1,,,
4836540,0,,,https://www.google.com/,
4836543,0,1,,https://www.google.com/,
4836555,0,,,https://www.google.com/,
4836568,4,1,,Direct,
4836577,0,,,https://www.google.com/,friend
4836590,0,4,,https://www.google.com/,
4836611,,1,,,
4836626,4,,,Direct,
4836638,0,1,,Direct,
4836641,5,,,Direct,
4836642,4,1,,Direct,
4836644,0,5,,https://www.google.com/,
4836668,0,1,,https://www.google.com/,
4835863,,1,,,
4836711,4,1,,Direct,
4836717,0,,,https://www.google.com/,
4836728,8,,,Direct,Online selling
4836765,4,2,,Direct,
4836767,0,5,,https://www.google.ca/,
4836778,,1,,,
4836793,22,,,Direct,
4836801,4,1,,Direct,Dont remember
4836802,0,1,,https://www.google.com/,
4836806,0,,,https://www.google.com/,
4836809,5,1,,https://search.yahoo.com/,
4836813,0,,,https://www.google.com/,
4836817,8,,,https://www.google.com/,
4697612,,3,,,
4836839,4,,,Direct,
4836842,4,5,,Direct,
4836845,8,6,,Direct,Buy/sell sites
4836847,0,,,https://www.google.com/,
4836848,0,1,,https://www.google.com/,
4836877,2,,,https://www.bing.com/,
4836878,4,1,,Direct,
4836885,8,1,,Direct,
4836874,,1,,,
4836895,0,1,,https://www.google.com/,
4836901,4,2,,Direct,
4836913,,1,,,
4836919,0,2,,Direct,
4836920,2,1,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGTCT&qs=LS&cvid=e83dcf8e56744ef6a54d3c854db35eb2&refig=e6c6334feb704b8ed8d27b48fa845cab&cc=US&setlang=en-US,websites to sell on
4836922,4,,,Direct,
4836927,0,1,,https://www.google.com/,another ebay
4836928,4,,,Direct,
4836941,0,,,https://www.google.com/,online business
4836949,22,,,Direct,
4836952,0,,,https://www.google.com/,
4836956,8,,,https://www.google.com/,
4836959,4,,,Direct,
4836974,,1,,,
4836983,4,1,,Direct,
4837008,2,,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGSPH&mkt=en-us&httpsmsn=1&refig=2b15dd8117254953b349a85852c9ddfd&PC=LCTS&sp=1&ghc=1&qs=LS&pq=bonanza+sell&sc=8-12&cvid=2b15dd8117254953b349a85852c9ddfd&cc=US&setlang=en-US,
4837016,4,1,,Direct,
4837028,4,1,,Direct,
4837018,,1,,,
4837033,4,,,Direct,
4837034,0,1,,https://www.google.com/,Wood bixes
4837040,8,1,,https://www.bonanza.com/,
4837059,5,4,,https://us.search.yahoo.com/,
4837084,5,,,https://www.baidu.com/link?url=7e90WtI4pS5qWIElhZn4Yxi_fU5NVAsap_o1lXT0XV09BS_P1ZuvYFGLnaXc1FkK&wd=&eqid=8fccca4d00006f51000000065c7387fe,
4837161,0,3,,https://www.google.com/,
4837193,0,,,https://www.google.co.uk/,
4837213,4,,,Direct,azizah
4837241,4,3,,Direct,
4837259,0,,,https://www.google.com/,
4837269,0,3,,https://www.google.com/,
4837291,4,1,,Direct,
4837297,4,,,Direct,
4837299,4,1,,Direct,
4837301,4,1,,https://www.bonanza.com/,
4837321,0,,,https://www.google.com/,
4113371,,4,,,
4837350,30,1,,https://www.pinterest.com/,
4837378,22,,,Direct,
4837393,7,,,Direct,
4837397,0,1,,https://www.google.co.uk/,
42946,,1,,,
4810148,,1,,,
4837417,22,1,,Direct,
4837433,4,1,,Direct,
4831923,,1,,,
4837456,8,,,Direct,
4837462,5,,,https://search.yahoo.com/,Sites like Ebay
4837463,0,,,https://www.google.com/,
4837483,4,1,,Direct,
4837488,0,,,https://www.google.com/,
4837491,0,1,,https://www.google.com/,sell platform
4837503,22,,,Direct,
4837511,4,,,Direct,
4837515,0,1,,https://www.google.com/,
4835066,,6,,,
4837524,0,,,https://www.google.com/,
4837529,0,,,https://www.google.com/,
4837553,4,1,,Direct,goodsearch.cm
4837562,0,,,https://www.google.com/,
4837539,,6,,,
4837603,0,,,https://www.google.com/,
4837616,4,,,Direct,
4837626,0,1,,https://www.google.com/,youtube
4837633,4,1,,Direct,
4837618,,1,,,
4837639,4,,,Direct,
4837645,0,,,https://www.google.com/,
4837659,,1,,,
4837663,,1,,,
4837667,,1,,,
4837672,0,,,https://www.google.com/,
4837676,0,,,https://www.google.com/,
4837696,,1,,,
4837712,22,1,,Direct,
4837713,17,1,,https://www.google.com/,
4837720,0,1,,Direct,alternatives to selling off ebay
4837703,,4,,,
4837760,22,,,Direct,
4837768,22,,,Direct,
4837782,8,,,Direct,
4837788,4,,,Direct,
4837810,5,,,Direct,where to sell collectibles online
4837813,0,,,https://www.google.com/,
4822323,,6,,,
4692491,,1,,,
4837841,0,,,https://www.google.com/,
4837840,,4,,,
4837871,5,,,https://www.baidu.com/link?url=9C40AoCTrSNIfGCVB3nwTj4J_m-GEuvfo7ZCFPrzbfVuvbycLEC6WW7sq8Ro3Plm&wd=&eqid=c2dde01e00007391000000055c74a059,
4837891,0,6,,https://www.google.com/,
4837895,7,1,,https://www.ricksmotorcycles.com/,
4830796,,1,,,
4837939,0,,,https://www.google.com/,
4837940,5,,,https://search.yahoo.com/,
4837954,4,,,Direct,
4837957,22,1,,Direct,
4837969,0,1,,https://www.google.com/,
4837971,5,1,,https://www.google.com/,YouTube 
4837974,4,6,,Direct,
4837982,0,,,https://www.google.com/,
4837980,,1,,,
4838002,,3,,,
4838017,4,,,Direct,
4838055,0,3,,https://www.bing.com/,YT
4838062,4,1,,Direct,
4838108,4,1,,Direct,
4838119,8,,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,
4838134,4,,,Direct,
4838168,22,,,Direct,
4837389,,3,,,
4838176,0,,,https://www.google.com/,
4838206,,1,,,
4838209,22,1,,https://www.thebalancesmb.com/best-online-places-to-sell-stuff-4140754,
4838213,5,,,https://www.baidu.com/link?url=ERg0jqdhkcPUeA3LKMv0fQXnss3HXTkyHk_TayTHWfCSuk79Hsmna3HB76_hkFYf&wd=&eqid=f6dc07530001a3bc000000025c74ff4e,
4838225,22,3,,Direct,
4838226,4,1,,Direct,
4838175,,1,,,
4227420,,3,,,
4838247,0,,,https://www.google.com/,
4838263,0,,,https://www.google.es/,
4838266,4,1,,Direct,
4838279,0,2,,https://www.google.com/,
4838281,4,,,Direct,
4838286,,1,,,
4838292,4,,,Direct,
4833258,,4,,,
4838308,4,,,Direct,
4838311,0,,,https://www.google.com/,
4838328,0,1,,https://www.google.com/,
4838336,22,,,Direct,
4838356,17,,,https://www.google.com/,
4838358,0,,,https://www.google.com/,
4838363,4,,,Direct,
4838371,,1,,,
4838385,0,,,https://www.google.ru/,
4838394,4,,,Direct,
4838401,18,1,,Direct,
4838404,,1,,,
4838424,2,,,https://www.bing.com/search?q=bonanza+market&form=EDGTCT&qs=LS&cvid=d3603d82291c4027be1609a552abe32c&refig=a32101c54f7049ada852dee46cda9204&cc=GB&setlang=en-GB&PC=HCTS,
4838431,4,6,,Direct,
4838437,4,1,,Direct,
4838451,4,,,Direct,
4838455,8,1,,Direct,
4838460,4,4,,Direct,
4838468,,2,,,
4838500,8,1,,https://www.bonanza.com/listings/TOZO-T8-True-Wireless-Stereo-Headphones-TWS-Bluetooth-in-Ear-Earbuds-with-Chargi/687748862?goog_pla=1&gpid=339470924329&keyword=&goog_pla=1&pos=1o3&ad_type=pla&gclid=Cj0KCQiA5NPjBRDDARIsAM9X1GIUfLCDCeWiLnDa4gZplkeZ9jpnujew,
4837465,,1,,,
4827995,,1,,,
4838513,0,,,https://www.google.com/,
4838514,22,,,Direct,ebay had server problems so I searched about it and read comments from users and that is how I found out.
4838519,22,1,,Direct,dry-cleaning with popcorn
4838537,0,,,https://www.google.com/,
4838553,4,1,,Direct,
4838578,5,1,,https://uk.search.yahoo.com/,
4838586,0,1,,Direct,
4838591,0,,,https://www.google.com/,
4838592,0,,,https://www.google.com/,
4838616,0,1,,https://www.google.com/,
4838617,4,1,,Direct,
4838620,0,,,https://www.google.com/,
4838642,17,,,Direct,
4838648,4,3,,Direct,
4838671,7,4,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,
4838674,4,1,,https://www.webretailer.com/profiles/bonanza.asp,
4838677,,1,,,
4838682,7,1,,Direct,Shopify
4838699,,1,,,
4838709,0,,,https://www.bonanza.com/,
4832691,,1,,,
4838703,,1,,,
4838756,4,,,Direct,
4838757,0,,,https://www.google.com/,
4838760,0,3,,https://www.google.com/,
4838765,22,1,,Direct,
4838784,0,,,https://www.google.com/,
4838785,,1,,,
4838797,4,3,,Direct,
4838850,0,,,https://www.google.com/,
4838856,4,1,,Direct,
4836649,,1,,,
4838875,0,,,Direct,Site similar to ebay
4838877,0,1,,https://www.google.com/,
4838894,4,4,,Direct,
4838895,0,,,https://www.google.com/,
4838295,,4,,,
4838911,0,1,,https://www.google.com/url?url=https://www.bonanza.com/&q=bonanza&rct=j&sa=X&source=suggest&ct=res&oi=suggest_nav&usg=AOvVaw0E_T33N7TcvfBDDlEAyOYL&oq=bonanza&gs_l=mobile-gws-wiz-hp.1.4.46i275j0j46j0j5.3974.7886..11210...1.0..0.157.880.1j6......0....1.....,
4838920,4,,,Direct,
4838923,0,,,https://www.google.com/,Online market place
4838927,4,1,,Direct,ebay alternatives
4838948,4,1,,Direct,
4838960,4,,,Direct,
4838965,4,1,,Direct,
4838974,2,,,https://www.bing.com/,
4838980,4,,,Direct,
4838986,4,,,Direct,
4839003,4,,,Direct,
4839004,0,,,https://www.google.com/,
4839020,4,,,Direct,
4839028,4,,,Direct,
4839034,17,1,,https://www.google.com/,
4839048,22,1,,Direct,
4839051,4,,,Direct,
4839057,4,,,Direct,
4839059,7,5,,https://www.bonanza.com/listings/Vtg-40s-McCall-6815-Misses-Mock-Wrap-Dress-V-Neck-Surplice-Cascade-18-36B-FF/675072932?awc=6238_1551247772_d7f5155e4587e5d6af90d043a32a7f8f&utm_source=awin&utm_medium=cpa,
4839084,4,,,Direct,
4839117,4,,,Direct,
4839152,4,3,,Direct,
4839153,17,,,https://www.google.com/,
4839164,4,,,Direct,
4839171,0,,,https://www.google.se/,
4839220,4,2,,Direct,
4839225,4,1,,Direct,
4839229,0,1,,https://www.google.com/,
4839232,0,1,,https://www.google.com.vn/,
4839239,0,1,,https://www.google.com.vn/,
4839249,0,1,,https://www.google.com.vn/,
4839253,4,1,,Direct,
4839258,0,1,,https://www.google.com/,
4839280,0,,,android-app://com.google.android.googlequicksearchbox,
4839296,0,1,,https://www.google.com.vn/,
4839309,4,3,,Direct,
